;seqProtocolo;numProtocolo;codHash;tipStatusProtocolo;datDataEnvioProtocolo;codIpEnvio;qtdProcessosLote;qtdProcessosSucesso;qtdProcessosErro;siglaOrgao;grau;tamanhoArquivo;urlArquivo;flgExcluido;data;descStatusProtocolo
0;1218873392;TJPE21849202305101683763194182;c7edadae626c6af8f1c939ea4b2635eb471cadfb78d67f7d23a94ae592f9e62a;3;1683763194204;;100;100;0;TJPE;G1;1778440.0;2023/TJPE/05/G1/TJPE21849202305101683763194182;False;2023-05-10 20:59:54.204;Processado com sucesso
1;1218873269;TJPE89122202305101683763190916;e593d84e3e1dd8f446a3b8eee5624453707030c054ed70e9be54154890da11ee;3;1683763190939;;99;99;0;TJPE;G1;2055771.0;2023/TJPE/05/G1/TJPE89122202305101683763190916;False;2023-05-10 20:59:50.939;Processado com sucesso
2;1218873149;TJPE59492202305101683763187953;290dc4579c73a9ec6e84aea53a7f161b5b0ae21bdfca575fce54656e0de527ae;3;1683763187981;;100;100;0;TJPE;G1;2327663.0;2023/TJPE/05/G1/TJPE59492202305101683763187953;False;2023-05-10 20:59:47.981;Processado com sucesso
3;1218873015;TJPE32164202305101683763184527;0d361a6d9f29a8d851295b6a62ce7a3db02cd91e54f3fbd3ab729738b046a5c3;3;1683763184562;;100;100;0;TJPE;G1;3129996.0;2023/TJPE/05/G1/TJPE32164202305101683763184527;False;2023-05-10 20:59:44.562;Processado com sucesso
4;1218872852;TJPE96075202305101683763180396;546ec49b3acacf4a4ec8a3de9b28eb363166bbbb83c68942816f77c0e7f22692;3;1683763180422;;100;100;0;TJPE;G1;2063908.0;2023/TJPE/05/G1/TJPE96075202305101683763180396;False;2023-05-10 20:59:40.422;Processado com sucesso
5;1218872573;TJPE70820202305101683763173424;165df2fd3110282941bcc7480e6a2e61a0e26bc8b4cbc7ae33f167e8d4a8a0fd;3;1683763173442;;100;100;0;TJPE;G1;2387154.0;2023/TJPE/05/G1/TJPE70820202305101683763173424;False;2023-05-10 20:59:33.442;Processado com sucesso
6;1218872403;TJPE95975202305101683763168828;9b64e1fd124b4f70522347a3e7e41f65e51df73eeb3c3982bd6146f02181eb7f;3;1683763168851;;100;100;0;TJPE;G1;1961828.0;2023/TJPE/05/G1/TJPE95975202305101683763168828;False;2023-05-10 20:59:28.851;Processado com sucesso
7;1218872288;TJPE43418202305101683763165494;b0649cf53ff3a1fada5013fb297068b275ab373e8d5b566ccca8560e1dc935cf;3;1683763165504;;100;100;0;TJPE;G2;914585.0;2023/TJPE/05/G2/TJPE43418202305101683763165494;False;2023-05-10 20:59:25.504;Processado com sucesso
8;1218872231;TJPE10956202305101683763163857;68f9799241e07085f17d2021394493af7e101dab80ef25dbcad3dcefb87d9c4f;3;1683763163874;;100;100;0;TJPE;G1;2413517.0;2023/TJPE/05/G1/TJPE10956202305101683763163857;False;2023-05-10 20:59:23.874;Processado com sucesso
9;1218871907;TJPE72393202305101683763154958;3a555bac3b66ec34400e32538c8b81f242234f0ce87c99cc4cf0ea9527d2aefd;3;1683763154981;;100;100;0;TJPE;G1;1958678.0;2023/TJPE/05/G1/TJPE72393202305101683763154958;False;2023-05-10 20:59:14.981;Processado com sucesso
10;1218871697;TJPE24969202305101683763149266;6f19059185e32e46600562fa8617530a0dd3535112d1f2d64e377e2b17e1fc08;3;1683763149289;;100;100;0;TJPE;G1;1964886.0;2023/TJPE/05/G1/TJPE24969202305101683763149266;False;2023-05-10 20:59:09.289;Processado com sucesso
