;seqProtocolo;numProtocolo;codHash;tipStatusProtocolo;datDataEnvioProtocolo;codIpEnvio;qtdProcessosLote;qtdProcessosSucesso;qtdProcessosErro;siglaOrgao;grau;tamanhoArquivo;urlArquivo;flgExcluido;data;descStatusProtocolo
0;1288127576;TJPE86108202306221687478344461;539ffc0d7e835ca44b727cedf067a2a06406307bf085a3b6d2cc5ede117b01b4;3;1687478344480;;100;100;0;TJPE;G2;2469058;2023/TJPE/06/G2/TJPE86108202306221687478344461;False;2023-06-22 20:59:04.480;Processado com sucesso
1;1288127565;TJPE23961202306221687478340132;3cf4f42e39828809681ff4bbec4666af524fdd4e4e69f2ab2ca0d841a656663a;3;1687478340158;;100;100;0;TJPE;G2;2344418;2023/TJPE/06/G2/TJPE23961202306221687478340132;False;2023-06-22 20:59:00.158;Processado com sucesso
2;1288127514;TJPE65034202306221687478319279;4cec0cd71539622ed85674d2192b7149b6565e7b3dc49102a7d8a5d264db43e4;5;1687478319311;;100;0;0;TJPE;G2;2757145;2023/TJPE/06/G2/TJPE65034202306221687478319279;False;2023-06-22 20:58:39.311;Duplicado
3;1288127490;TJPE82577202306221687478312684;c342299965684399af0fbfae2c35b2a3b502a5b729e97db26f9f01878aa10f5e;3;1687478312704;;100;100;0;TJPE;G2;2738623;2023/TJPE/06/G2/TJPE82577202306221687478312684;False;2023-06-22 20:58:32.704;Processado com sucesso
4;1288127483;TJPE77921202306221687478308666;43876b1a3eb225584777a8bf645a7bd28ecf02be03057da60d8c76ba8226a868;3;1687478308699;;100;100;0;TJPE;G2;2837425;2023/TJPE/06/G2/TJPE77921202306221687478308666;False;2023-06-22 20:58:28.699;Processado com sucesso
5;1288127222;TJPE20732202306221687478212105;066b3d555671762ca0f02e64d88df6a3aea3712642e0be6ea212fbb52a5ef2e4;3;1687478212136;;100;100;0;TJPE;G2;2832552;2023/TJPE/06/G2/TJPE20732202306221687478212105;False;2023-06-22 20:56:52.136;Processado com sucesso
6;1288127204;TJPE28583202306221687478203594;18f46c28a7ca7b5a6195d860cf32f2c2d3fb3508454605a337eac08df113ac5a;3;1687478203617;;100;100;0;TJPE;G2;2062903;2023/TJPE/06/G2/TJPE28583202306221687478203594;False;2023-06-22 20:56:43.617;Processado com sucesso
7;1288127194;TJPE29357202306221687478200256;4181afb0b710366bbf1e145165a28bed85d7166a4f57765e1ccf281b57bada6a;3;1687478200290;;100;100;0;TJPE;G2;2999905;2023/TJPE/06/G2/TJPE29357202306221687478200256;False;2023-06-22 20:56:40.290;Processado com sucesso
8;1288127184;TJPE78376202306221687478194822;c232b5433b54216964a08c1ef9dc971e28e5b97ed3e0f897ccd538af1b76fb22;3;1687478194853;;100;100;0;TJPE;G2;2644878;2023/TJPE/06/G2/TJPE78376202306221687478194822;False;2023-06-22 20:56:34.853;Processado com sucesso
9;1288127164;TJPE13587202306221687478185897;13eaa7ff3a6a36a56b514be6c67311799dd8796da5fd1ce6df946a57ed55f409;3;1687478185918;;100;100;0;TJPE;G2;2871267;2023/TJPE/06/G2/TJPE13587202306221687478185897;False;2023-06-22 20:56:25.918;Processado com sucesso
