;seqProtocolo;numProtocolo;codHash;tipStatusProtocolo;datDataEnvioProtocolo;codIpEnvio;qtdProcessosLote;qtdProcessosSucesso;qtdProcessosErro;siglaOrgao;grau;tamanhoArquivo;urlArquivo;flgExcluido;data;descStatusProtocolo
0;1119041518;TJPE92895202301151673771567410;dd1baf175a9ffd597234e5cfbdcc83cf1a28347bd9e48fd8d92dd5cac7455de1;3;1673771567434;;100;100;0;TJPE;G1;1591645.0;2023/TJPE/01/G1/TJPE92895202301151673771567410;False;2023-01-15 05:32:47.434;Processado com sucesso
1;1119041517;TJPE37763202301151673771554918;f6668193de3d4d3b61056a6d51897b4986702b752942c2650fe1daa6e932f694;3;1673771554932;;100;100;0;TJPE;G1;1302894.0;2023/TJPE/01/G1/TJPE37763202301151673771554918;False;2023-01-15 05:32:34.932;Processado com sucesso
2;1119041516;TJPE95894202301151673771545497;d7b750f926b6d0ded912e96e715b75565e46ea741aca72a5ca238d4134dbc8df;3;1673771545508;;99;99;0;TJPE;G1;1054894.0;2023/TJPE/01/G1/TJPE95894202301151673771545497;False;2023-01-15 05:32:25.508;Processado com sucesso
3;1119041515;TJPE42401202301151673771543398;6a2001484eec591f0560f6d40d8bbf6c12b65ef9fb268c9b86be9e6a076a7d5b;3;1673771543419;;99;99;0;TJPE;JE;1857946.0;2023/TJPE/01/JE/TJPE42401202301151673771543398;False;2023-01-15 05:32:23.419;Processado com sucesso
4;1119041514;TJPE13864202301151673771540947;c7a0f9bef523c8438d840a43290a7f20631175c76b7a004b99ae1c3b7dca5315;3;1673771540958;;100;100;0;TJPE;G2;871894.0;2023/TJPE/01/G2/TJPE13864202301151673771540947;False;2023-01-15 05:32:20.958;Processado com sucesso
5;1119041513;TJPE67166202301151673771539268;477da2121d403d89dc38cf7e5a38e3591f0279645693bc148c636ca33d639f2b;3;1673771539283;;100;100;0;TJPE;G1;1256245.0;2023/TJPE/01/G1/TJPE67166202301151673771539268;False;2023-01-15 05:32:19.283;Processado com sucesso
6;1119041512;TJPE31067202301151673771536884;8b7ea1b8d76487e72425e6d9e3a699758912d4129d3ab96e91cf012af1c506cf;3;1673771536901;;98;98;0;TJPE;G1;1425637.0;2023/TJPE/01/G1/TJPE31067202301151673771536884;False;2023-01-15 05:32:16.901;Processado com sucesso
7;1119041511;TJPE45814202301151673771534740;a1b3322bd8087e9405187e3975d86efcd36f3f2b4bfeacd8ab2bc62e29575e8c;3;1673771534758;;100;100;0;TJPE;G1;1629728.0;2023/TJPE/01/G1/TJPE45814202301151673771534740;False;2023-01-15 05:32:14.758;Processado com sucesso
8;1119041510;TJPE64386202301151673771532460;cc72b84c53623346422a812d51d6119442bbae9c15742737578c31b95cb9e978;3;1673771532470;;100;100;0;TJPE;G1;845002.0;2023/TJPE/01/G1/TJPE64386202301151673771532460;False;2023-01-15 05:32:12.470;Processado com sucesso
9;1119041509;TJPE70279202301151673771530800;28ea4800d533203f3628488b711a73d74826f87945361affaa79df38bea7eac1;3;1673771530818;;100;100;0;TJPE;G1;1278783.0;2023/TJPE/01/G1/TJPE70279202301151673771530800;False;2023-01-15 05:32:10.818;Processado com sucesso
