;seqProtocolo;numProtocolo;codHash;tipStatusProtocolo;datDataEnvioProtocolo;codIpEnvio;qtdProcessosLote;qtdProcessosSucesso;qtdProcessosErro;siglaOrgao;grau;tamanhoArquivo;urlArquivo;flgExcluido;data;descStatusProtocolo
2;1310413920;TJPE71020202307131689223689847;c86820d0e02e6aa19e0556dced75ab0ea875afe852737f2def5b307efba43789;3;1689223689870;;100;100;0;TJPE;G1;2021074.0;2023/TJPE/07/G1/TJPE71020202307131689223689847;False;2023-07-13 01:48:09.870;Processado com sucesso
3;1310413781;TJPE84152202307131689223679838;960b86ff1f488a53d68a10edc912a4630dc334be4326cf38f94ab46096729816;3;1689223679863;;100;100;0;TJPE;G1;2324746.0;2023/TJPE/07/G1/TJPE84152202307131689223679838;False;2023-07-13 01:47:59.863;Processado com sucesso
4;1310413681;TJPE84266202307131689223673275;8996cdc69515713aa40ac7c5b10b9aafb34fefea668d9a8687f0c21953ec111d;3;1689223673292;;100;100;0;TJPE;G1;1490615.0;2023/TJPE/07/G1/TJPE84266202307131689223673275;False;2023-07-13 01:47:53.292;Processado com sucesso
5;1310413572;TJPE36851202307131689223666202;277554a36f52372eecca3b7ce99fea34c57a47f335acb32d7838bf7b1057bc11;3;1689223666235;;100;100;0;TJPE;G1;2345344.0;2023/TJPE/07/G1/TJPE36851202307131689223666202;False;2023-07-13 01:47:46.235;Processado com sucesso
6;1310413462;TJPE46799202307131689223658924;e4c1be40bbe17b3286a665de5498800397b9e8ec4cf230ab2cbd9aedc0247f63;3;1689223658943;;100;100;0;TJPE;JE;1609366.0;2023/TJPE/07/JE/TJPE46799202307131689223658924;False;2023-07-13 01:47:38.943;Processado com sucesso
7;1310413355;TJPE70575202307131689223652148;654a979cff4f9db4bf6ce96780432a91ed75a516e7e093f31f721f7b64d247bf;3;1689223652170;;97;97;0;TJPE;G1;2048467.0;2023/TJPE/07/G1/TJPE70575202307131689223652148;False;2023-07-13 01:47:32.170;Processado com sucesso
8;1310413243;TJPE66480202307131689223645067;8c9ed64ea847ea42d9fe4f877cea060686e476c35488e2afb97a978194fcff41;3;1689223645089;;99;99;0;TJPE;G1;2064788.0;2023/TJPE/07/G1/TJPE66480202307131689223645067;False;2023-07-13 01:47:25.089;Processado com sucesso
9;1310413162;TJPE88393202307131689223639655;e919abddbb7e19837302c5b32639271ef38ac4208665dab0a63232984150b7ef;3;1689223639681;;100;100;0;TJPE;G1;2355190.0;2023/TJPE/07/G1/TJPE88393202307131689223639655;False;2023-07-13 01:47:19.681;Processado com sucesso
10;1310413055;TJPE87221202307131689223633325;7b64c2a15d62f91aff79a035e70ab7dfb61838a624f629e711f9d9724dbd3c5b;3;1689223633342;;100;100;0;TJPE;G1;1480127.0;2023/TJPE/07/G1/TJPE87221202307131689223633325;False;2023-07-13 01:47:13.342;Processado com sucesso
11;1310412949;TJPE35062202307131689223626195;c25b1a72d09e217896568ab1154e9537fe10e12f783583fa07cad8020f073d31;3;1689223626228;;98;98;0;TJPE;G1;3046966.0;2023/TJPE/07/G1/TJPE35062202307131689223626195;False;2023-07-13 01:47:06.228;Processado com sucesso
