;seqProtocolo;numProtocolo;codHash;tipStatusProtocolo;datDataEnvioProtocolo;codIpEnvio;qtdProcessosLote;qtdProcessosSucesso;qtdProcessosErro;siglaOrgao;grau;tamanhoArquivo;urlArquivo;flgExcluido;data;descStatusProtocolo
0;1003138820;TJPE30662202209051662410486309;d9146497aec0bee1bc56f5be5f3fcfcfc9ca55b9b4921bac2d4bb420b8354fcf;3;1662410486334;;99;99;0;TJPE;JE;2077733;2022/TJPE/09/JE/TJPE30662202209051662410486309;False;2022-09-05 17:41:26.334;Processado com sucesso
1;1003138539;TJPE37162202209051662410483268;4796f8386badfa6cb8bf306f003e9a0e13d7e67dcf4b7c0a565a28273c00e867;3;1662410483435;;100;100;0;TJPE;G1;2235161;2022/TJPE/09/G1/TJPE37162202209051662410483268;False;2022-09-05 17:41:23.435;Processado com sucesso
2;1003138272;TJPE73423202209051662410480351;f323c5e59772b128bd2822ba18b3857af2544337e413e29a5515e7a58c0f92f1;3;1662410480375;;100;100;0;TJPE;G1;1472161;2022/TJPE/09/G1/TJPE73423202209051662410480351;False;2022-09-05 17:41:20.375;Processado com sucesso
3;1003138140;TJPE30076202209051662410477121;d42bf78247059a5b7258a9b6620d00f14785e4c7d8db5003d408cf1ee016b369;3;1662410477152;;95;95;0;TJPE;G1;2605421;2022/TJPE/09/G1/TJPE30076202209051662410477121;False;2022-09-05 17:41:17.152;Processado com sucesso
4;1003137849;TJPE75468202209051662410473674;80cb824f061bd41f7708b7f57a7ee298574a6ec8c7557ca38ee52b04d10a5e0b;3;1662410473692;;100;100;0;TJPE;G1;2253606;2022/TJPE/09/G1/TJPE75468202209051662410473674;False;2022-09-05 17:41:13.692;Processado com sucesso
5;1003137666;TJPE37551202209051662410470748;1c21f7bcd4a0fad17ee3624e4b14cff70e138f6ee815a7ff069ad39cc9f2c383;3;1662410470772;;100;100;0;TJPE;G1;2147779;2022/TJPE/09/G1/TJPE37551202209051662410470748;False;2022-09-05 17:41:10.772;Processado com sucesso
6;1003137500;TJPE40777202209051662410467037;25d51a941e95d8d5c989b6f7c0d6c298aac9b4d9696c3e7151ad0316419a31db;3;1662410467056;;100;100;0;TJPE;G1;1594322;2022/TJPE/09/G1/TJPE40777202209051662410467037;False;2022-09-05 17:41:07.056;Processado com sucesso
7;1003137304;TJPE18577202209051662410463552;0de611a837f23e04d4b71696c7cb00bb5ea1c107a28a5c13cf12ecf13ca74481;3;1662410463576;;100;100;0;TJPE;G1;1771791;2022/TJPE/09/G1/TJPE18577202209051662410463552;False;2022-09-05 17:41:03.576;Processado com sucesso
8;1003137068;TJPE63796202209051662410460745;78c71c8451b8a64469ff3b2518b7bae2e57d4b6792748296653ea20ebe341741;3;1662410460797;;100;100;0;TJPE;G1;2471491;2022/TJPE/09/G1/TJPE63796202209051662410460745;False;2022-09-05 17:41:00.797;Processado com sucesso
9;1003136786;TJPE89483202209051662410456398;9c19f44cfdcd9e47008fc4a4ce79e50fdc7a4639047f93eb6b2016e05ced133a;3;1662410456426;;100;100;0;TJPE;G1;2280510;2022/TJPE/09/G1/TJPE89483202209051662410456398;False;2022-09-05 17:40:56.426;Processado com sucesso
10;1003136498;TJPE76277202209051662410452409;5547fc58f426926e83dac98b3b480be49379bb4cb9fbee61a5515a7d99eeb761;3;1662410452434;;100;100;0;TJPE;G1;2166226;2022/TJPE/09/G1/TJPE76277202209051662410452409;False;2022-09-05 17:40:52.434;Processado com sucesso
11;1003136128;TJPE77613202209051662410448640;84a612e1bb3235e51a0135f1932923d77a568282774c2fe4a1eb706672434fde;3;1662410448667;;100;100;0;TJPE;G1;1946746;2022/TJPE/09/G1/TJPE77613202209051662410448640;False;2022-09-05 17:40:48.667;Processado com sucesso
12;1003135863;TJPE57089202209051662410444448;5fa82adc37bf191746211d2d10f23bcf9a471462d33227e7f180a3f5f16c1a28;3;1662410444470;;100;100;0;TJPE;G1;1604341;2022/TJPE/09/G1/TJPE57089202209051662410444448;False;2022-09-05 17:40:44.470;Processado com sucesso
