;seqProtocolo;numProtocolo;codHash;tipStatusProtocolo;datDataEnvioProtocolo;codIpEnvio;qtdProcessosLote;qtdProcessosSucesso;qtdProcessosErro;siglaOrgao;grau;tamanhoArquivo;urlArquivo;flgExcluido;data;descStatusProtocolo
0;1023726623;TJPE52711202209201663680125543;8b7ed4e26fb0008b1eda81be4b3ac955015563f732a12fe8c8ae1838b9ebfa01;3;1663680125556;;100;100;0;TJPE;G1;1702521.0;2022/TJPE/09/G1/TJPE52711202209201663680125543;False;2022-09-20 10:22:05.556;Processado com sucesso
1;1023726622;TJPE75119202209201663680122405;0b075077aa27e21d294beb0fad4813b1076667b9ba6b70d8dee1cddc95507576;3;1663680122416;;100;100;0;TJPE;G1;1443192.0;2022/TJPE/09/G1/TJPE75119202209201663680122405;False;2022-09-20 10:22:02.416;Processado com sucesso
2;1023726621;TJPE93319202209201663680120049;493b8d0519578eb3cd6962457aeea203f6f6cd049050f09daa9820e62363dab2;3;1663680120056;;100;100;0;TJPE;G1;931072.0;2022/TJPE/09/G1/TJPE93319202209201663680120049;False;2022-09-20 10:22:00.056;Processado com sucesso
3;1023726620;TJPE79825202209201663680117997;893aa9341d5606e02589567d4ea8c4ab2649e242dff8724f7be84e697b3171b8;3;1663680118014;;100;100;0;TJPE;JE;843629.0;2022/TJPE/09/JE/TJPE79825202209201663680117997;False;2022-09-20 10:21:58.014;Processado com sucesso
4;1023726619;TJPE19254202209201663680116233;37d2d51cef627d00af11d4d318bdb43055376354d5ad8cc41becb79e638e9920;3;1663680116244;;99;99;0;TJPE;G1;1487417.0;2022/TJPE/09/G1/TJPE19254202209201663680116233;False;2022-09-20 10:21:56.244;Processado com sucesso
5;1023726618;TJPE29800202209201663680113798;c813a733b63105f803696e4164df2237a455debc8cc80fc635349f1a6510f532;3;1663680113834;;100;100;0;TJPE;G1;1944324.0;2022/TJPE/09/G1/TJPE29800202209201663680113798;False;2022-09-20 10:21:53.834;Processado com sucesso
6;1023726617;TJPE63427202209201663680111024;a26e5a6bd631660f8cbaadf72711fb24162c7c71d1e8c9138b950ce1d46484f7;3;1663680111036;;100;100;0;TJPE;G1;1444206.0;2022/TJPE/09/G1/TJPE63427202209201663680111024;False;2022-09-20 10:21:51.036;Processado com sucesso
7;1023726616;TJPE73842202209201663680108647;74c0d7c91e7952a5b66d1b341221ee6f9af11ad53a1b49a2a48f61988092fafb;3;1663680108714;;100;100;0;TJPE;G1;1727396.0;2022/TJPE/09/G1/TJPE73842202209201663680108647;False;2022-09-20 10:21:48.714;Processado com sucesso
8;1023726615;TJPE69895202209201663680106044;54e6bf6261a1d7b53856925a323976c82fde7b87754abef9d18286f89a4079eb;3;1663680106056;;100;100;0;TJPE;G1;1493274.0;2022/TJPE/09/G1/TJPE69895202209201663680106044;False;2022-09-20 10:21:46.056;Processado com sucesso
9;1023726614;TJPE58240202209201663680103604;a0185bc172fb78f7278dd8789adcc83a839398814768eaa3bf3e13b06ae04412;3;1663680103614;;100;100;0;TJPE;G1;1412528.0;2022/TJPE/09/G1/TJPE58240202209201663680103604;False;2022-09-20 10:21:43.614;Processado com sucesso
10;1023726613;TJPE93026202209201663680096191;7b36d477363bd9a474117da177325ec961c1bc0d5f03ecddfa0154474d558e71;3;1663680096203;;100;100;0;TJPE;G1;1638396.0;2022/TJPE/09/G1/TJPE93026202209201663680096191;False;2022-09-20 10:21:36.203;Processado com sucesso
11;1023726612;TJPE30283202209201663680093710;472796ad606359c780eb09c400636a459c430490c84475f3dadc4341cceafd8c;3;1663680093721;;100;100;0;TJPE;G1;1440293.0;2022/TJPE/09/G1/TJPE30283202209201663680093710;False;2022-09-20 10:21:33.721;Processado com sucesso
12;1023726611;TJPE94456202209201663680091541;e90792d531160a4de08ee317da32553157da165c6a0234350b0e28f77e07519d;3;1663680091553;;99;99;0;TJPE;G1;1590791.0;2022/TJPE/09/G1/TJPE94456202209201663680091541;False;2022-09-20 10:21:31.553;Processado com sucesso
13;1023726610;TJPE35076202209201663680089084;d1ba64cf4446d30e402700a85efb967ef5634a12338fbde0d794cd69c0162e68;3;1663680089091;;100;100;0;TJPE;G2;955500.0;2022/TJPE/09/G2/TJPE35076202209201663680089084;False;2022-09-20 10:21:29.091;Processado com sucesso
14;1023726609;TJPE20455202209201663680086054;934e2b115edacf194d5f5d13beaf8444adcaf1d8dab4cd27b72e43802fa0cbc3;3;1663680086058;;100;100;0;TJPE;G1;502870.0;2022/TJPE/09/G1/TJPE20455202209201663680086054;False;2022-09-20 10:21:26.058;Processado com sucesso
15;1023726608;TJPE45007202209201663680084557;d04228d6d6a1a651ce5bef181b18a1a931c641880d393354f2e5234764183dd1;3;1663680084571;;99;99;0;TJPE;G1;1809267.0;2022/TJPE/09/G1/TJPE45007202209201663680084557;False;2022-09-20 10:21:24.571;Processado com sucesso
16;1023726607;TJPE79579202209201663680074221;99371eaf99ee9aa5e003dfcaf49ab29bd91e6a40affffef678e35731d0bafa93;3;1663680074226;;100;100;0;TJPE;JE;650659.0;2022/TJPE/09/JE/TJPE79579202209201663680074221;False;2022-09-20 10:21:14.226;Processado com sucesso
17;1023726606;TJPE55102202209201663680072722;9a96fd86f765f52e1b06ee9e120124f6a0b36dc9b9e535a83ac90e272e68c42c;3;1663680072735;;100;100;0;TJPE;G1;1805693.0;2022/TJPE/09/G1/TJPE55102202209201663680072722;False;2022-09-20 10:21:12.735;Processado com sucesso
18;1023726605;TJPE76540202209201663680065592;f6678f8d17841a4ecc746e926861d5d9e88378209014c34a6b13adcb92badb1d;3;1663680065617;;100;100;0;TJPE;G1;1318251.0;2022/TJPE/09/G1/TJPE76540202209201663680065592;False;2022-09-20 10:21:05.617;Processado com sucesso
19;1023726604;TJPE26398202209201663680061554;8bb134c3e34e818e350f77c8ebe8d3595263da19f20d0b9a53ec3867df608c5b;3;1663680061566;;100;100;0;TJPE;G1;1660634.0;2022/TJPE/09/G1/TJPE26398202209201663680061554;False;2022-09-20 10:21:01.566;Processado com sucesso
20;1023726603;TJPE99753202209201663680059093;0e8a0f14d389a7e85fa9a227fc379559dbbe4c853aabb494be825e6afc221901;3;1663680059105;;100;100;0;TJPE;G1;1581864.0;2022/TJPE/09/G1/TJPE99753202209201663680059093;False;2022-09-20 10:20:59.105;Processado com sucesso
21;1023726602;TJPE10307202209201663680056685;884316c8f04c42996c2b285b19415297fb5cfc56063211e2cc1d8efe20ce4268;3;1663680056697;;100;100;0;TJPE;G1;1487255.0;2022/TJPE/09/G1/TJPE10307202209201663680056685;False;2022-09-20 10:20:56.697;Processado com sucesso
22;1023726601;TJPE36345202209201663680054282;eb45dad91ca45c741828df2b515a8d4ad89b86e0ffcdea237baf5f632f48a03d;3;1663680054292;;99;99;0;TJPE;JE;1319548.0;2022/TJPE/09/JE/TJPE36345202209201663680054282;False;2022-09-20 10:20:54.292;Processado com sucesso
23;1023726600;TJPE68364202209201663680051677;adfd4ae3920a11d5247f0792f32f40602f880ae109a5909c4f711f2ef4a768ed;3;1663680051705;;100;100;0;TJPE;JE;1478661.0;2022/TJPE/09/JE/TJPE68364202209201663680051677;False;2022-09-20 10:20:51.705;Processado com sucesso
