;seqProtocolo;numProtocolo;codHash;tipStatusProtocolo;datDataEnvioProtocolo;codIpEnvio;qtdProcessosLote;qtdProcessosSucesso;qtdProcessosErro;siglaOrgao;grau;tamanhoArquivo;urlArquivo;flgExcluido;data;descStatusProtocolo
0;667147108;TJPE17994202110111633923861795;53421647767b74376782d004eb8fbd4c23df8ad73eacddcc18dce1c2fdb224e2;3;1633923861802;;100;100;0;TJPE;JE;909161.0;2021/TJPE/10/JE/TJPE17994202110111633923861795;False;2021-10-11 00:44:21.802;Processado com sucesso
1;667147104;TJPE10017202110111633923860165;3b205994c77b5929c502801cca0bd944968be40f93f9663650ee6d2f69f5cb09;3;1633923860176;;100;100;0;TJPE;G1;898509.0;2021/TJPE/10/G1/TJPE10017202110111633923860165;False;2021-10-11 00:44:20.176;Processado com sucesso
2;667147095;TJPE24081202110111633923858525;822e4ae400326a67d2ff7e67f0c1aca687a1f3d5ee7074e1c9246f5024b7e611;3;1633923858531;;100;100;0;TJPE;G2;744821.0;2021/TJPE/10/G2/TJPE24081202110111633923858525;False;2021-10-11 00:44:18.531;Processado com sucesso
3;667147080;TJPE99518202110111633923856322;8fb630ee5ec3ae077c6fdcd34ae4d68b5c05d1c5746fa9e5d65d910e1b499723;7;1633923856337;;0;0;0;TJPE;JE;;2021/TJPE/10/JE/TJPE99518202110111633923856322;False;2021-10-11 00:44:16.337;Erro no arquivo
4;667146720;TJPE50577202110111633923793454;53da5289b7936831d4f959e8608085dbcc4f11bbf14025a0526457fe41a5de2c;7;1633923793469;;0;0;0;TJPE;G1;;2021/TJPE/10/G1/TJPE50577202110111633923793454;False;2021-10-11 00:43:13.469;Erro no arquivo
5;667146701;TJPE37143202110111633923790368;8740f9f645bf4293a16feb24505075bbaf429ee072f2302d2124192482956d04;3;1633923790382;;100;100;0;TJPE;G2;746783.0;2021/TJPE/10/G2/TJPE37143202110111633923790368;False;2021-10-11 00:43:10.382;Processado com sucesso
6;667146674;TJPE55107202110111633923786410;77c4a852a0960a38deb2d815b90f3e35886fca823b97c5676301b4f75f10aa7a;3;1633923786423;;100;100;0;TJPE;G1;1122491.0;2021/TJPE/10/G1/TJPE55107202110111633923786410;False;2021-10-11 00:43:06.423;Processado com sucesso
7;667146617;TJPE98828202110111633923779198;043b9ac69d353ef6fd474841825a686d9c5662f33ee8cc08d2956add9f55f001;3;1633923779213;;100;100;0;TJPE;G1;1240424.0;2021/TJPE/10/G1/TJPE98828202110111633923779198;False;2021-10-11 00:42:59.213;Processado com sucesso
8;667146551;TJPE39616202110111633923770831;69c6c3fd82e6f9f2c3ee53f78e576bc618f10df477aaa451a689e5822e7e9dc3;3;1633923770837;;100;100;0;TJPE;JE;823828.0;2021/TJPE/10/JE/TJPE39616202110111633923770831;False;2021-10-11 00:42:50.837;Processado com sucesso
9;667146523;TJPE23895202110111633923766944;e68040c047809f861e7d2ae0e4902471ac681a8c20bf2b1a2ee02b996db8fb91;3;1633923766954;;100;100;0;TJPE;G1;1211789.0;2021/TJPE/10/G1/TJPE23895202110111633923766944;False;2021-10-11 00:42:46.954;Processado com sucesso
10;667146462;TJPE62789202110111633923759963;4fa1689c66f21b74d7288260ea9c46e732c3eaa5698576e84c2efda5602a2354;3;1633923759976;;90;90;0;TJPE;G1;1461254.0;2021/TJPE/10/G1/TJPE62789202110111633923759963;False;2021-10-11 00:42:39.976;Processado com sucesso
