;seqProtocolo;numProtocolo;codHash;tipStatusProtocolo;datDataEnvioProtocolo;codIpEnvio;qtdProcessosLote;qtdProcessosSucesso;qtdProcessosErro;siglaOrgao;grau;tamanhoArquivo;urlArquivo;flgExcluido;data;descStatusProtocolo
0;839837133;TJPE70749202205141652499308095;a82b023b3beff8306d480a907b72a8c9a8a6f1c552614283d580380563bcfbb4;3;1652499308098;;100;100;0;TJPE;G1;258106.0;2022/TJPE/05/G1/TJPE70749202205141652499308095;False;2022-05-14 00:35:08.098;Processado com sucesso
1;839837062;TJPE59420202205141652499306784;722acc20e67c6d95b8aa0aa22aa88ced86d695dc3911908f946597177a43471e;3;1652499306787;;98;98;0;TJPE;G1;271466.0;2022/TJPE/05/G1/TJPE59420202205141652499306784;False;2022-05-14 00:35:06.787;Processado com sucesso
2;839837011;TJPE95409202205141652499305253;4cb856b8938238b6796f83c95c25fe5d8d748afa21872a8eca271db80ce9279b;3;1652499305256;;100;100;0;TJPE;G1;260950.0;2022/TJPE/05/G1/TJPE95409202205141652499305253;False;2022-05-14 00:35:05.256;Processado com sucesso
3;839836956;TJPE77684202205141652499303678;bb1af18ebd6466c77c42bff52e722665b4e49f516640f1db52ddad15f287c1e0;3;1652499303683;;100;100;0;TJPE;G1;277450.0;2022/TJPE/05/G1/TJPE77684202205141652499303678;False;2022-05-14 00:35:03.683;Processado com sucesso
4;839836893;TJPE60482202205141652499302117;102a7c39c692070dfc969bba89d49031a7da836aa6d65a3fb5e473af87b8616e;3;1652499302123;;100;100;0;TJPE;G1;319821.0;2022/TJPE/05/G1/TJPE60482202205141652499302117;False;2022-05-14 00:35:02.123;Processado com sucesso
5;839836803;TJPE40299202205141652499300444;34382199470ced1fed57c95a5014e3054fac255d03ebd0dba57f0c427ee0c131;3;1652499300448;;100;100;0;TJPE;G1;313927.0;2022/TJPE/05/G1/TJPE40299202205141652499300444;False;2022-05-14 00:35:00.448;Processado com sucesso
6;839836732;TJPE98350202205141652499298533;9ed04753ae9659c774a4e4a317ea648858462623d5fd2a04910ec49e01e0d9a6;3;1652499298535;;100;100;0;TJPE;G1;323764.0;2022/TJPE/05/G1/TJPE98350202205141652499298533;False;2022-05-14 00:34:58.535;Processado com sucesso
7;839836672;TJPE58643202205141652499296625;501b786f2528e33c3b5e0eaf01ae9814b90c2dcbbc99864089ec1d39ac37ac36;3;1652499296634;;100;100;0;TJPE;G1;513568.0;2022/TJPE/05/G1/TJPE58643202205141652499296625;False;2022-05-14 00:34:56.634;Processado com sucesso
8;839836589;TJPE17361202205141652499294832;945230d99783fd03f45562e8967eaf48d6b74851992c30760fb5e3da21d374ad;3;1652499294837;;100;100;0;TJPE;G1;254946.0;2022/TJPE/05/G1/TJPE17361202205141652499294832;False;2022-05-14 00:34:54.837;Processado com sucesso
9;839836528;TJPE31514202205141652499293314;c2a823d7d3f4d8f9fdcd7469485f5d57ff2cd50d5747795004afc60c572b9ccc;3;1652499293316;;100;100;0;TJPE;G1;299447.0;2022/TJPE/05/G1/TJPE31514202205141652499293314;False;2022-05-14 00:34:53.316;Processado com sucesso
10;839836463;TJPE72033202205141652499291308;b3d877a0697af33cee575d89fc1c76bb42e762be22c476c421e7f423f27fa1b6;3;1652499291314;;100;100;0;TJPE;G1;473632.0;2022/TJPE/05/G1/TJPE72033202205141652499291308;False;2022-05-14 00:34:51.314;Processado com sucesso
11;839836371;TJPE32858202205141652499289250;bf04b9e91519b865e44d12ab0fa062f33208887e91dd5083cca42c020e44714e;3;1652499289252;;100;100;0;TJPE;G1;273662.0;2022/TJPE/05/G1/TJPE32858202205141652499289250;False;2022-05-14 00:34:49.252;Processado com sucesso
12;839836307;TJPE40130202205141652499287621;d52d442e5fdc30f62e24bdd32d095aeb161455f261cf6f77e1b07aefde25ba56;3;1652499287628;;100;100;0;TJPE;G1;357974.0;2022/TJPE/05/G1/TJPE40130202205141652499287621;False;2022-05-14 00:34:47.628;Processado com sucesso
13;839836232;TJPE82495202205141652499285758;eeaaa5071f334ebd0e041993606ae2302c29b1e7c26717d3e28da7121d9fa054;3;1652499285764;;99;99;0;TJPE;G1;296139.0;2022/TJPE/05/G1/TJPE82495202205141652499285758;False;2022-05-14 00:34:45.764;Processado com sucesso
14;839836165;TJPE20947202205141652499284201;a3df8105e6326e117d8fbe275551619e9d677793903f193307c87f40d6b2ea9d;3;1652499284204;;99;99;0;TJPE;G1;298736.0;2022/TJPE/05/G1/TJPE20947202205141652499284201;False;2022-05-14 00:34:44.204;Processado com sucesso
15;839836108;TJPE57304202205141652499282584;f12711108ad6913906778f079022a3116c9479567f3089a05e3ac463ef825cde;3;1652499282588;;100;100;0;TJPE;G1;255561.0;2022/TJPE/05/G1/TJPE57304202205141652499282584;False;2022-05-14 00:34:42.588;Processado com sucesso
16;839836043;TJPE97414202205141652499281040;e8f3256a96b4ade9024144ea14744a28fbaca0a2acb56d02dd35a8cd61231086;3;1652499281044;;100;100;0;TJPE;G1;291095.0;2022/TJPE/05/G1/TJPE97414202205141652499281040;False;2022-05-14 00:34:41.044;Processado com sucesso
17;839835974;TJPE37284202205141652499279530;a91a7f3915fa7664dcd49dcccb7b181d0f341ca5fbe95f14a3c66ef6a825e0b9;3;1652499279533;;100;100;0;TJPE;G1;247381.0;2022/TJPE/05/G1/TJPE37284202205141652499279530;False;2022-05-14 00:34:39.533;Processado com sucesso
18;839835897;TJPE95610202205141652499277524;190c8cec858a62707922f169d3af51433d543c660b334be76d91a6dee4d1cd89;3;1652499277531;;100;100;0;TJPE;G1;320077.0;2022/TJPE/05/G1/TJPE95610202205141652499277524;False;2022-05-14 00:34:37.531;Processado com sucesso
19;839835747;TJPE24014202205141652499273858;b61f464e6340e4699e93ccc49b4daf0f972c872726d6f2ee22f7097b7d0b54d3;3;1652499273861;;100;100;0;TJPE;G1;317588.0;2022/TJPE/05/G1/TJPE24014202205141652499273858;False;2022-05-14 00:34:33.861;Processado com sucesso
20;839835541;TJPE44221202205141652499269335;4fdae2e47920186cf3d17112c7e57445ce87558ca1f351dca2aee600f0515a0a;3;1652499269338;;100;100;0;TJPE;G1;246666.0;2022/TJPE/05/G1/TJPE44221202205141652499269335;False;2022-05-14 00:34:29.338;Processado com sucesso
21;839835414;TJPE90663202205141652499265638;54338f9a13834ef636b823b1119ce64081a86924c41d1e4ce32d5427b9150d04;3;1652499265640;;100;100;0;TJPE;G1;261603.0;2022/TJPE/05/G1/TJPE90663202205141652499265638;False;2022-05-14 00:34:25.640;Processado com sucesso
22;839835295;TJPE11731202205141652499262447;fa4fc4afc1143955f9b3a7ed8942b13fdb99670fb1a75376ba3772199222d3d2;3;1652499262450;;100;100;0;TJPE;G1;428384.0;2022/TJPE/05/G1/TJPE11731202205141652499262447;False;2022-05-14 00:34:22.450;Processado com sucesso
23;839835104;TJPE54576202205141652499257782;8efde65477f35cdc671935d52e7ed148f02263cbbc7c11f71a71f93031f4a4a3;3;1652499257784;;100;100;0;TJPE;G1;251256.0;2022/TJPE/05/G1/TJPE54576202205141652499257782;False;2022-05-14 00:34:17.784;Processado com sucesso
24;839835022;TJPE54616202205141652499255429;e6397aafe88977f9db42de0b69d1836a2caa6ee8456a8fce7729b589ab4e9d75;3;1652499255434;;100;100;0;TJPE;G1;251413.0;2022/TJPE/05/G1/TJPE54616202205141652499255429;False;2022-05-14 00:34:15.434;Processado com sucesso
25;839834906;TJPE33864202205141652499252551;ab75d0cf4177bf4b167a7dbd9782a56ef45163f753c7a34aa48e0012a697bc62;3;1652499252554;;100;100;0;TJPE;G1;285143.0;2022/TJPE/05/G1/TJPE33864202205141652499252551;False;2022-05-14 00:34:12.554;Processado com sucesso
26;839834739;TJPE76907202205141652499248294;194b7451544e5be32ce9c05aea232ef35f0e55c856cf8ae930a610a5bffb13a2;3;1652499248298;;100;100;0;TJPE;G1;299194.0;2022/TJPE/05/G1/TJPE76907202205141652499248294;False;2022-05-14 00:34:08.298;Processado com sucesso
27;839834634;TJPE62755202205141652499245428;6f86da69a6fa619b0e89d793c59cf843743aa8bce410a49691696a68219599c5;3;1652499245434;;100;100;0;TJPE;G1;471143.0;2022/TJPE/05/G1/TJPE62755202205141652499245428;False;2022-05-14 00:34:05.434;Processado com sucesso
28;839834399;TJPE30768202205141652499240217;3caa208441fc40fdd906fd34d77e50c42fd7e2b903c6981286219d4ac3d85a28;3;1652499240219;;100;100;0;TJPE;G1;261790.0;2022/TJPE/05/G1/TJPE30768202205141652499240217;False;2022-05-14 00:34:00.219;Processado com sucesso
29;839834292;TJPE80410202205141652499237632;5b3bb064d7c78a4bbde2af462573387a22891099c2bdbff747a6a9e0adbd2f5b;3;1652499237637;;100;100;0;TJPE;G1;292954.0;2022/TJPE/05/G1/TJPE80410202205141652499237632;False;2022-05-14 00:33:57.637;Processado com sucesso
30;839834180;TJPE95743202205141652499234806;004403f130b3449aa15080018bb131a4f738b2918b90f3b197a76fb3da381b33;3;1652499234811;;100;100;0;TJPE;G1;245958.0;2022/TJPE/05/G1/TJPE95743202205141652499234806;False;2022-05-14 00:33:54.811;Processado com sucesso
31;839834068;TJPE33482202205141652499231844;31e69eaf0dcb412cb048f5b8af9d9c691dcc34c07098c9d5c3451fdf7afd0406;3;1652499231849;;99;99;0;TJPE;G1;263963.0;2022/TJPE/05/G1/TJPE33482202205141652499231844;False;2022-05-14 00:33:51.849;Processado com sucesso
32;839833973;TJPE62284202205141652499229000;4a8ab85e2d70ef2920e97b85c84a2ff98bbe6158fda3a8318bbd343a0faa05ff;3;1652499229006;;100;100;0;TJPE;G1;293135.0;2022/TJPE/05/G1/TJPE62284202205141652499229000;False;2022-05-14 00:33:49.006;Processado com sucesso
33;839833863;TJPE78753202205141652499225618;4cee942119378badf6be77f72870a339eaee281a799c31b25a13f155557e0d37;3;1652499225621;;99;99;0;TJPE;G1;293798.0;2022/TJPE/05/G1/TJPE78753202205141652499225618;False;2022-05-14 00:33:45.621;Processado com sucesso
34;839833730;TJPE76161202205141652499221982;c359c4085860b1379b56a86c2641580062ea20b13683cd7c584c4c09831d0829;3;1652499221985;;100;100;0;TJPE;G1;274450.0;2022/TJPE/05/G1/TJPE76161202205141652499221982;False;2022-05-14 00:33:41.985;Processado com sucesso
35;839833675;TJPE86362202205141652499220405;77835aa5a65b6733fcba166d30d554ab5136ea4652347023d7f9bf952b060dae;3;1652499220410;;100;100;0;TJPE;G1;337268.0;2022/TJPE/05/G1/TJPE86362202205141652499220405;False;2022-05-14 00:33:40.410;Processado com sucesso
36;839833531;TJPE19599202205141652499216555;0ed24b47fdc69e32d03ddf1334750221d05906edfd047f7329bd9fb48040a05e;3;1652499216558;;93;93;0;TJPE;G1;273048.0;2022/TJPE/05/G1/TJPE19599202205141652499216555;False;2022-05-14 00:33:36.558;Processado com sucesso
37;839833392;TJPE54876202205141652499213245;a7eca5e88fe140491b059f2004b458a3a30aa0f8bb9f07ebe0c54ce767414ad2;3;1652499213250;;100;100;0;TJPE;G1;244039.0;2022/TJPE/05/G1/TJPE54876202205141652499213245;False;2022-05-14 00:33:33.250;Processado com sucesso
38;839833233;TJPE93684202205141652499210080;c74f7d20d50208606112000aa2e12e5bc40310f5023b15f8852ca6be07102dbf;3;1652499210083;;100;100;0;TJPE;G1;306769.0;2022/TJPE/05/G1/TJPE93684202205141652499210080;False;2022-05-14 00:33:30.083;Processado com sucesso
39;839833085;TJPE41573202205141652499206569;c4d48f4e92b1a1a10498e47d263a08b29d9cdb298b08d2f77febd9896b9251ac;3;1652499206572;;100;100;0;TJPE;G1;372375.0;2022/TJPE/05/G1/TJPE41573202205141652499206569;False;2022-05-14 00:33:26.572;Processado com sucesso
0;839832950;TJPE26994202205141652499203517;b61b3cfc66e374e69a4b738ee9f917aea6b41dd2aa2485dd4f3444675988485a;3;1652499203520;;100;100;0;TJPE;G1;269044.0;2022/TJPE/05/G1/TJPE26994202205141652499203517;False;2022-05-14 00:33:23.520;Processado com sucesso
1;839832857;TJPE83043202205141652499200856;1ceb7aebcc7feabd0535d5756acdb34fb84680abef0ff2a2504568c030577a64;3;1652499200861;;100;100;0;TJPE;G1;280172.0;2022/TJPE/05/G1/TJPE83043202205141652499200856;False;2022-05-14 00:33:20.861;Processado com sucesso
2;839832726;TJPE22818202205141652499197803;13cd7f711ebf357f5380b2db890271eedb775a8f35f98165f5cc88526e6900ed;3;1652499197809;;100;100;0;TJPE;G1;439339.0;2022/TJPE/05/G1/TJPE22818202205141652499197803;False;2022-05-14 00:33:17.809;Processado com sucesso
3;839832532;TJPE55184202205141652499193417;99ea53e4d187167531683d376e632447c3fb9076c6d0778e4170ee94e198d34a;3;1652499193422;;100;100;0;TJPE;G1;459896.0;2022/TJPE/05/G1/TJPE55184202205141652499193417;False;2022-05-14 00:33:13.422;Processado com sucesso
4;839832336;TJPE34771202205141652499189279;1755013d5ea7cdf3b672ec6823bbae55f863e969294a98b1f02586e68b891768;3;1652499189281;;100;100;0;TJPE;G1;250733.0;2022/TJPE/05/G1/TJPE34771202205141652499189279;False;2022-05-14 00:33:09.281;Processado com sucesso
5;839832170;TJPE70780202205141652499185434;d757af8ab333a7c3f686b575a6c2046e368a071454f4bf6e47b9bf9a998b7659;3;1652499185437;;100;100;0;TJPE;G1;293149.0;2022/TJPE/05/G1/TJPE70780202205141652499185434;False;2022-05-14 00:33:05.437;Processado com sucesso
6;839832107;TJPE96545202205141652499183351;c9b9496f2731adad4698c9f14e59ce977d51ecbae297d311de54c3d3a3713e9e;3;1652499183368;;98;98;0;TJPE;G1;893101.0;2022/TJPE/05/G1/TJPE96545202205141652499183351;False;2022-05-14 00:33:03.368;Processado com sucesso
7;839831979;TJPE16204202205141652499180855;4f9bdeec25d3b47503496fad02a436ec49576f448d42ce371e925f9d9777050b;3;1652499180859;;100;100;0;TJPE;G1;271123.0;2022/TJPE/05/G1/TJPE16204202205141652499180855;False;2022-05-14 00:33:00.859;Processado com sucesso
8;839831905;TJPE47363202205141652499179232;5f87da8cd4e17accb3ea825feddf3d0980eadc319bab553eb88ed0e2414de2b9;3;1652499179235;;100;100;0;TJPE;G1;257090.0;2022/TJPE/05/G1/TJPE47363202205141652499179232;False;2022-05-14 00:32:59.235;Processado com sucesso
9;839831836;TJPE25667202205141652499177754;491f83064ab8856aafccbd90050b4a14cf35061a6f2fe973a138a705b0cd6f5f;3;1652499177756;;100;100;0;TJPE;G1;251763.0;2022/TJPE/05/G1/TJPE25667202205141652499177754;False;2022-05-14 00:32:57.756;Processado com sucesso
10;839831774;TJPE25257202205141652499175517;d6035c98ab9997c392e0886c8d6af202286070cfa340a69e5c68e1ed78e2539b;3;1652499175521;;100;100;0;TJPE;G1;315899.0;2022/TJPE/05/G1/TJPE25257202205141652499175517;False;2022-05-14 00:32:55.521;Processado com sucesso
11;839831638;TJPE85229202205141652499172767;e6b7e5ba7435fb2f676bc4e9bf8cf33cca25b5f80f2496fefec8b38f91258aaf;3;1652499172776;;100;100;0;TJPE;G1;467573.0;2022/TJPE/05/G1/TJPE85229202205141652499172767;False;2022-05-14 00:32:52.776;Processado com sucesso
12;839831556;TJPE78488202205141652499171024;3749babc5c15cd65e974a461a6bd72486aed3eba733a8cb240f4b55e55f817d3;3;1652499171026;;100;100;0;TJPE;G1;304697.0;2022/TJPE/05/G1/TJPE78488202205141652499171024;False;2022-05-14 00:32:51.026;Processado com sucesso
13;839831502;TJPE48408202205141652499169569;5c3325ac2be9b3bc7f27f66e7f1510514c23ce96a62e0fe9b9460ec051ccd743;3;1652499169573;;100;100;0;TJPE;G1;250786.0;2022/TJPE/05/G1/TJPE48408202205141652499169569;False;2022-05-14 00:32:49.573;Processado com sucesso
14;839831438;TJPE70867202205141652499167897;e662dbb2b3d971bd72cde9fbafc40e4548a1c6b6ddf3a7742ea4de5a69ceaa60;3;1652499167900;;100;100;0;TJPE;G1;255223.0;2022/TJPE/05/G1/TJPE70867202205141652499167897;False;2022-05-14 00:32:47.900;Processado com sucesso
15;839831376;TJPE59880202205141652499166487;7de18bfa8402d233743006676db013d8950b53a35f51c4464f1d7daf21da4412;3;1652499166493;;100;100;0;TJPE;G1;291121.0;2022/TJPE/05/G1/TJPE59880202205141652499166487;False;2022-05-14 00:32:46.493;Processado com sucesso
16;839831303;TJPE74315202205141652499164543;e477a96cc0ba8946758abe8fb4994c01ff508f15026cf6fde9383f9546987156;3;1652499164547;;100;100;0;TJPE;G1;324922.0;2022/TJPE/05/G1/TJPE74315202205141652499164543;False;2022-05-14 00:32:44.547;Processado com sucesso
17;839831231;TJPE72472202205141652499163029;ccb6ddb3541214f75c8a0e54c14fa7f30859e06cbc3fc9c59c55c4be6d7e2969;3;1652499163032;;100;100;0;TJPE;G1;300698.0;2022/TJPE/05/G1/TJPE72472202205141652499163029;False;2022-05-14 00:32:43.032;Processado com sucesso
18;839831172;TJPE54025202205141652499161553;2ba747c1a82062a2ee61cb863285d411d8b231084030e57024e46441648e8e82;3;1652499161556;;100;100;0;TJPE;G1;263382.0;2022/TJPE/05/G1/TJPE54025202205141652499161553;False;2022-05-14 00:32:41.556;Processado com sucesso
19;839831094;TJPE39641202205141652499159968;8b3cff856df936a46868692e0a6677b51190c520c5041e77a5b26b079ad805af;3;1652499159970;;100;100;0;TJPE;G1;255562.0;2022/TJPE/05/G1/TJPE39641202205141652499159968;False;2022-05-14 00:32:39.970;Processado com sucesso
20;839831029;TJPE35664202205141652499158160;9dbfcd684aea768af58e7eab961787faf6207db2458abb50c8fd7eb65e939fab;3;1652499158163;;100;100;0;TJPE;G1;276337.0;2022/TJPE/05/G1/TJPE35664202205141652499158160;False;2022-05-14 00:32:38.163;Processado com sucesso
21;839830970;TJPE16601202205141652499156786;49a54294a0e905e1f9a163817141f37d5ba3dbb583207f194ba9e3b6c54b4e4e;3;1652499156790;;100;100;0;TJPE;G1;408302.0;2022/TJPE/05/G1/TJPE16601202205141652499156786;False;2022-05-14 00:32:36.790;Processado com sucesso
22;839830902;TJPE55589202205141652499155209;4eaad05014eb447ae6797a95467cff6a806ab7d745a78cf444f661ac15035a64;3;1652499155213;;100;100;0;TJPE;G1;297741.0;2022/TJPE/05/G1/TJPE55589202205141652499155209;False;2022-05-14 00:32:35.213;Processado com sucesso
23;839830819;TJPE37063202205141652499153463;066997a2f5efaf2bf1d02a142c6ec853bf90d8831c16ad3a2989ab8304d55293;3;1652499153469;;100;100;0;TJPE;G1;318652.0;2022/TJPE/05/G1/TJPE37063202205141652499153463;False;2022-05-14 00:32:33.469;Processado com sucesso
24;839830762;TJPE49975202205141652499152085;6e0ba622ba150f8ea35381f8b1a1eb0dce8d340b58c77bdd8892b7eb96f2fef4;3;1652499152090;;100;100;0;TJPE;G1;252012.0;2022/TJPE/05/G1/TJPE49975202205141652499152085;False;2022-05-14 00:32:32.090;Processado com sucesso
25;839830687;TJPE73070202205141652499150519;cf757848f553be783a35a112b4aaf72a5d15fdac3a7757d56d62bee848b8f14f;3;1652499150522;;100;100;0;TJPE;G1;265118.0;2022/TJPE/05/G1/TJPE73070202205141652499150519;False;2022-05-14 00:32:30.522;Processado com sucesso
26;839830601;TJPE76741202205141652499148013;df470d68d94c0eecae244254af60fa62e32a7f291ee8df0d21b93fdf78c57ed8;3;1652499148020;;100;100;0;TJPE;G1;515060.0;2022/TJPE/05/G1/TJPE76741202205141652499148013;False;2022-05-14 00:32:28.020;Processado com sucesso
27;839830491;TJPE53484202205141652499145686;ec04c8a36ad809a7dda7985aeed6bd1b2ed9fcfd5a8815ad9ba091e04a9bfda5;3;1652499145689;;100;100;0;TJPE;G1;255898.0;2022/TJPE/05/G1/TJPE53484202205141652499145686;False;2022-05-14 00:32:25.689;Processado com sucesso
28;839830411;TJPE36276202205141652499143988;3c3648ebc7e0d2e18d411120460a8a5ae0638ed07b40e9910f7ec5e3f7199c3b;3;1652499143994;;100;100;0;TJPE;G1;290836.0;2022/TJPE/05/G1/TJPE36276202205141652499143988;False;2022-05-14 00:32:23.994;Processado com sucesso
29;839830341;TJPE58505202205141652499142111;208db7e206707e5bcef986e3038cfa290aeaaaf63d3532af3922e5214d366794;3;1652499142116;;100;100;0;TJPE;G1;267658.0;2022/TJPE/05/G1/TJPE58505202205141652499142111;False;2022-05-14 00:32:22.116;Processado com sucesso
30;839830262;TJPE69874202205141652499140342;1fdc103260c73c401ca3836fbdd0040e923b03ab4648752755edb736e271e83b;3;1652499140346;;99;99;0;TJPE;G1;317421.0;2022/TJPE/05/G1/TJPE69874202205141652499140342;False;2022-05-14 00:32:20.346;Processado com sucesso
