;seqProtocolo;numProtocolo;codHash;tipStatusProtocolo;datDataEnvioProtocolo;codIpEnvio;qtdProcessosLote;qtdProcessosSucesso;qtdProcessosErro;siglaOrgao;grau;tamanhoArquivo;urlArquivo;flgExcluido;data;descStatusProtocolo
1;1004716684;TJPE66945202209061662467869165;963f2589a173a52043b0b07c46210412fa925f73e0fb80b4d2a6e11b3480b494;3;1662467869169;;15;15;0;TJPE;G1;425342;2022/TJPE/09/G1/TJPE66945202209061662467869165;False;2022-09-06 09:37:49.169;Processado com sucesso
2;1004716676;TJPE94236202209061662467867986;b733a6f00e40d66a77b3e657d6c96e4f22053b764edccc1e0389df76efae9747;3;1662467867987;;1;1;0;TJPE;JE;25048;2022/TJPE/09/JE/TJPE94236202209061662467867986;False;2022-09-06 09:37:47.987;Processado com sucesso
3;1004716671;TJPE98673202209061662467867281;9798adc0b3dbfddad2af3ea2b343d95e90b4a4b7f530321bec4dd1c74d965d7c;3;1662467867282;;2;2;0;TJPE;G1;28836;2022/TJPE/09/G1/TJPE98673202209061662467867281;False;2022-09-06 09:37:47.282;Processado com sucesso
