;seqProtocolo;numProtocolo;codHash;tipStatusProtocolo;datDataEnvioProtocolo;codIpEnvio;qtdProcessosLote;qtdProcessosSucesso;qtdProcessosErro;siglaOrgao;grau;tamanhoArquivo;urlArquivo;flgExcluido;data;descStatusProtocolo
0;1329909672;TJPE14288202307251690313539810;1e92aa726a0600d7c92e987a43d59818e553a882c20c33e59f4dc6784f1ead23;3;1690313539825;;98;98;0;TJPE;JE;1617464;2023/TJPE/07/JE/TJPE14288202307251690313539810;False;2023-07-25 16:32:19.825;Processado com sucesso
1;1329909666;TJPE56267202307251690313537327;78fec78bff92176bee1535883219bf79b4c7f5f3ee88024334cb3b38722a73c3;3;1690313537361;;100;100;0;TJPE;G1;2632153;2023/TJPE/07/G1/TJPE56267202307251690313537327;False;2023-07-25 16:32:17.361;Processado com sucesso
2;1329909663;TJPE29280202307251690313529107;b1ca584202509701f26d69413a78aba856b724a667320634752bc592a4054c68;3;1690313529123;;98;98;0;TJPE;JE;1296854;2023/TJPE/07/JE/TJPE29280202307251690313529107;False;2023-07-25 16:32:09.123;Processado com sucesso
3;1329909662;TJPE15804202307251690313526999;dc91741f459489e31824990fdfba63b66be9e96792cea527fda8dde62a9d5150;3;1690313527014;;99;99;0;TJPE;JE;1770223;2023/TJPE/07/JE/TJPE15804202307251690313526999;False;2023-07-25 16:32:07.014;Processado com sucesso
4;1329909660;TJPE98278202307251690313524401;b532b150b5abcd3783ffff7f846eff1ffa2fea9917a0d341fbdfea1ad3d2870e;3;1690313524413;;100;100;0;TJPE;JE;1468403;2023/TJPE/07/JE/TJPE98278202307251690313524401;False;2023-07-25 16:32:04.413;Processado com sucesso
5;1329909654;TJPE72329202307251690313522150;7074332a7a60eaa0be1a73ec08a7896d952fc94f58c0148b5e8f0c3284ef1558;3;1690313522166;;100;100;0;TJPE;JE;1771154;2023/TJPE/07/JE/TJPE72329202307251690313522150;False;2023-07-25 16:32:02.166;Processado com sucesso
6;1329909653;TJPE80252202307251690313519423;a937dbd9f6a19e2b570ea2c6db5000240a7504a2ff9b981f2d726183489930fa;3;1690313519441;;100;100;0;TJPE;G1;2260939;2023/TJPE/07/G1/TJPE80252202307251690313519423;False;2023-07-25 16:31:59.441;Processado com sucesso
7;1329909626;TJPE96390202307251690313462253;077f5f0b4a404ca1d86d929a678e849fa4173f8ca5ceb650afdb78d52779a193;3;1690313462268;;100;100;0;TJPE;JE;1766132;2023/TJPE/07/JE/TJPE96390202307251690313462253;False;2023-07-25 16:31:02.268;Processado com sucesso
8;1329909625;TJPE14026202307251690313459573;3b7b3edcc57f7755130e473aba3bed044ec020c8082fc05fa6fb85619f1a3663;3;1690313459586;;100;100;0;TJPE;JE;1662241;2023/TJPE/07/JE/TJPE14026202307251690313459573;False;2023-07-25 16:30:59.586;Processado com sucesso
9;1329909601;TJPE86574202307251690313416456;7e7b4eb2ed03c05a6bfa4db02a636995a8dec2e911b6135fe0e39440f1b70b38;3;1690313416470;;91;91;0;TJPE;JE;1521320;2023/TJPE/07/JE/TJPE86574202307251690313416456;False;2023-07-25 16:30:16.470;Processado com sucesso
10;1329909596;TJPE76632202307251690313414029;484a4d6e9c3e3785969b9e32dd6eb8f9bde50d3b8584fa0063a75dd8d100f0cc;3;1690313414042;;100;100;0;TJPE;JE;1431986;2023/TJPE/07/JE/TJPE76632202307251690313414029;False;2023-07-25 16:30:14.042;Processado com sucesso
11;1329909594;TJPE29162202307251690313405488;bb3791b5a9d1728a8c1a287a0593dd521053f5ec7b688b698e3a0dcde06aefcb;3;1690313405518;;99;99;0;TJPE;G1;3054268;2023/TJPE/07/G1/TJPE29162202307251690313405488;False;2023-07-25 16:30:05.518;Processado com sucesso
12;1329909593;TJPE22674202307251690313401433;a6c8aa55401b9595652a665f3274475d3f24ba8b8b3bac53350df6745eeddc4d;3;1690313401447;;100;100;0;TJPE;JE;1754145;2023/TJPE/07/JE/TJPE22674202307251690313401433;False;2023-07-25 16:30:01.447;Processado com sucesso
13;1329909591;TJPE30410202307251690313398776;afd12e8aaec1d510e35bd71e24f23e9083f7f3cb75a576fa045616955b8f5baf;3;1690313398791;;100;100;0;TJPE;JE;1670288;2023/TJPE/07/JE/TJPE30410202307251690313398776;False;2023-07-25 16:29:58.791;Processado com sucesso
14;1329909580;TJPE32639202307251690313379296;2b0b3d40dc8cc3239059aed8de1433a41d0c71b7c1edc5e0433c55f5cf75b93d;3;1690313379313;;97;97;0;TJPE;JE;1567608;2023/TJPE/07/JE/TJPE32639202307251690313379296;False;2023-07-25 16:29:39.313;Processado com sucesso
15;1329909574;TJPE69086202307251690313376961;8940a1a5b3eec7c1cec13fe0c9dfee9246e739810b86d3a9ab20292d011d6f4b;3;1690313376980;;98;98;0;TJPE;G1;2192644;2023/TJPE/07/G1/TJPE69086202307251690313376961;False;2023-07-25 16:29:36.980;Processado com sucesso
16;1329909573;TJPE98087202307251690313373980;a6196b73cb96438e4061e79aa3500143e4691a9f3e486deeba1946157888d8b6;3;1690313373993;;100;100;0;TJPE;JE;1458149;2023/TJPE/07/JE/TJPE98087202307251690313373980;False;2023-07-25 16:29:33.993;Processado com sucesso
17;1329909572;TJPE14878202307251690313371644;b1aac2cdac509287a65c1674dd46f760ebad2dd406dd9ac316cd573094ddda11;3;1690313371658;;97;97;0;TJPE;G1;1687500;2023/TJPE/07/G1/TJPE14878202307251690313371644;False;2023-07-25 16:29:31.658;Processado com sucesso
18;1329909566;TJPE59393202307251690313368641;f2401d7d7d48ba3c1fd7d42687fa1682743cac8bccf29964941befa391b7e9a3;3;1690313368659;;98;98;0;TJPE;G1;2001291;2023/TJPE/07/G1/TJPE59393202307251690313368641;False;2023-07-25 16:29:28.659;Processado com sucesso
19;1329909533;TJPE59357202307251690313293209;07cc909f94af1f8b238586e910e5b249c6a3cf34041627fe61a6b2f1bcce2798;3;1690313293226;;100;100;0;TJPE;JE;2126485;2023/TJPE/07/JE/TJPE59357202307251690313293209;False;2023-07-25 16:28:13.226;Processado com sucesso
20;1329909527;TJPE79996202307251690313290037;32681057aa715c25f94bf5a21553be2af4f4011ad191b1dbe09133b244ee73c7;3;1690313290054;;100;100;0;TJPE;JE;1348770;2023/TJPE/07/JE/TJPE79996202307251690313290037;False;2023-07-25 16:28:10.054;Processado com sucesso
