;seqProtocolo;numProtocolo;codHash;tipStatusProtocolo;datDataEnvioProtocolo;codIpEnvio;qtdProcessosLote;qtdProcessosSucesso;qtdProcessosErro;siglaOrgao;grau;tamanhoArquivo;urlArquivo;flgExcluido;data;descStatusProtocolo
0;1354547446;TJPE37141202308031691106286467;642e21f6dc54bf01c1506b0ff7e51bc19afea7a4d9a4f570fa3134c331d8541d;3;1691106286500;;100;100;0;TJPE;G1;3663430.0;2023/TJPE/08/G1/TJPE37141202308031691106286467;False;2023-08-03 20:44:46.500;Processado com sucesso
1;1354547367;TJPE80145202308031691106277428;50eb63bb91ca28bcf246f30b13a3a584fd3e525574f9652c8575fb23805b72e5;3;1691106277466;;100;100;0;TJPE;G1;3766389.0;2023/TJPE/08/G1/TJPE80145202308031691106277428;False;2023-08-03 20:44:37.466;Processado com sucesso
2;1354547289;TJPE31958202308031691106268364;a483964a7622ab4ca89f942b38681802f6b24e120bc37f6c8ecf6a7a99cbed28;3;1691106268399;;100;100;0;TJPE;G1;4242131.0;2023/TJPE/08/G1/TJPE31958202308031691106268364;False;2023-08-03 20:44:28.399;Processado com sucesso
3;1354547044;TJPE33218202308031691106232847;66be72d04db90d0c128bfb2133508160d7d57961b88b80205b1a1dd50fcdd12e;3;1691106232884;;100;100;0;TJPE;G1;4297155.0;2023/TJPE/08/G1/TJPE33218202308031691106232847;False;2023-08-03 20:43:52.884;Processado com sucesso
4;1354546692;TJPE59225202308031691106189109;db3999a5feedcfaaa452aecd08705717daab731323d42539dbad1e47515039d8;3;1691106189146;;100;100;0;TJPE;G1;4218586.0;2023/TJPE/08/G1/TJPE59225202308031691106189109;False;2023-08-03 20:43:09.146;Processado com sucesso
5;1354546358;TJPE10062202308031691106135970;50eb63bb91ca28bcf246f30b13a3a584fd3e525574f9652c8575fb23805b72e5;5;1691106136004;;100;0;0;TJPE;G1;3766389.0;2023/TJPE/08/G1/TJPE10062202308031691106135970;False;2023-08-03 20:42:16.004;Duplicado
6;1354546158;TJPE41522202308031691106090368;642e21f6dc54bf01c1506b0ff7e51bc19afea7a4d9a4f570fa3134c331d8541d;5;1691106090405;;100;0;0;TJPE;G1;3663430.0;2023/TJPE/08/G1/TJPE41522202308031691106090368;False;2023-08-03 20:41:30.405;Duplicado
7;1354545993;TJPE72113202308031691106044953;9b6c9c8a99a835d53b4118b998bcbe51b79f0ba1e3bf86da48795bae56e1c0c7;3;1691106044990;;100;100;0;TJPE;G1;3967346.0;2023/TJPE/08/G1/TJPE72113202308031691106044953;False;2023-08-03 20:40:44.990;Processado com sucesso
8;1354545592;TJPE17032202308031691106009040;592f8e526c872b8fccf23cec512f0f3db582631b94e774b2250811b6fdd38424;3;1691106009059;;43;43;0;TJPE;G1;1555592.0;2023/TJPE/08/G1/TJPE17032202308031691106009040;False;2023-08-03 20:40:09.059;Processado com sucesso
9;1354545490;TJPE44652202308031691105994133;773e2e11916e47410bee25b901162bf8e215a6b6c1354ab9710225f06a28dbce;3;1691105994167;;100;100;0;TJPE;G1;4130665.0;2023/TJPE/08/G1/TJPE44652202308031691105994133;False;2023-08-03 20:39:54.167;Processado com sucesso
10;1354545461;TJPE17857202308031691105984217;7a8f8e4c6adf915b767dc20a8421d47bc8742be4c7255e0feeee113619e326ab;3;1691105984250;;100;100;0;TJPE;G1;3740130.0;2023/TJPE/08/G1/TJPE17857202308031691105984217;False;2023-08-03 20:39:44.250;Processado com sucesso
11;1354545413;TJPE55699202308031691105975892;162fbc3353545440544e27383d61af838ea1ba8e5aa5fe439c877e1921a3103b;3;1691105975934;;100;100;0;TJPE;G1;4507905.0;2023/TJPE/08/G1/TJPE55699202308031691105975892;False;2023-08-03 20:39:35.934;Processado com sucesso
12;1354545275;TJPE95587202308031691105969376;06236f832ef6a013332faaddea539b40a9073ad7acecb5793ecf9a87dd4007ca;3;1691105969407;;100;100;0;TJPE;G1;3703565.0;2023/TJPE/08/G1/TJPE95587202308031691105969376;False;2023-08-03 20:39:29.407;Processado com sucesso
13;1354545219;TJPE69367202308031691105963777;9a22962014842b1bebafff5da5565290922857270b889b0e4b370e4e50dae2d9;3;1691105963809;;100;100;0;TJPE;G1;3792636.0;2023/TJPE/08/G1/TJPE69367202308031691105963777;False;2023-08-03 20:39:23.809;Processado com sucesso
14;1354544947;TJPE22441202308031691105926900;b0757dfc35b83ca2c67f63b05af6e39ba7f00e88d7e96570e493797c72690d29;3;1691105926931;;100;100;0;TJPE;G1;3753491.0;2023/TJPE/08/G1/TJPE22441202308031691105926900;False;2023-08-03 20:38:46.931;Processado com sucesso
15;1354544658;TJPE33246202308031691105896147;554492f47885909086abf881db19b2d4504548cc516e0a9a1e81015ee3220d58;3;1691105896185;;100;100;0;TJPE;G1;3922105.0;2023/TJPE/08/G1/TJPE33246202308031691105896147;False;2023-08-03 20:38:16.185;Processado com sucesso
16;1354544506;TJPE45856202308031691105859974;65e7eaacf3680bf7a0d45a8f91cd35e113dcbf3130842a07813dbab28d3aecee;3;1691105860016;;100;100;0;TJPE;G1;4348579.0;2023/TJPE/08/G1/TJPE45856202308031691105859974;False;2023-08-03 20:37:40.016;Processado com sucesso
17;1354544287;TJPE17951202308031691105818221;d5f94f2e2f0c4f93e01645e3e61d3922795340f9a9ec1ac945aa61dbb4b82dc9;3;1691105818261;;99;99;0;TJPE;G1;4116741.0;2023/TJPE/08/G1/TJPE17951202308031691105818221;False;2023-08-03 20:36:58.261;Processado com sucesso
